balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count,plan_player_relativePlaytime_totalmonth,plan_player_relativePlaytime_weekmonth,plan_player_relativePlaytime_dayweek,balance_change,lw_rev_total_change,lw_rev_phase_change,leaderboard_position_chems_all_change,leaderboard_position_chems_week_change,leaderboard_position_police_all_change,leaderboard_position_police_week_change,chemrank_change,policerank_change,donorrank_change,goldrank_change,churn
5213137.51,6050280.0,2734000.0,67.0,0.0,0.0,0.0,10950, 1997, 614, 321, 1104, 0, 269, 832, 2243, 9, 1649, 313, 572, 981, 1060, 0, 0, 401, 138,48.0,0.0,5.0,0.0,41.0,1825961081.0,1000736934.0,196825893.0,0.0,789372546.0,71368.0,Underworld-A,192240.0,2492.0,1.8246164590943337,0.19668095211923098,0.0,714162.75,0.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
31000.0,0.0,0.0,0.0,0.0,0.0,0.0,39, 5, 0, 0, 0, 0, 2, 0, 0, 0, 26, 0, 0, 13, 6, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,1133348.0,622402.0,622402.0,0.0,0.0,431745.0,Town,187500.0,5.0,1.8209260253019752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
152078.2,0.0,0.0,330.0,0.0,0.0,0.0,70, 15, 0, 0, 0, 0, 20, 0, 6, 0, 9, 0, 0, 4, 18, 0, 0, 0, 2,6.0,0.0,0.0,0.0,0.0,23444191.0,106085.0,106085.0,0.0,514210.0,106085.0,Spawn,251400.0,84.0,220.99440071640666,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,438939.0,438939.0,0.0,0.0,0.0,438939.0,Spawn,812663.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 2, 0, 0, 0, 0,2.0,0.0,0.0,0.0,11.0,1110268.0,1110268.0,596871.0,0.0,0.0,76928.0,Spawn,241380.0,9.0,1.0,0.5375918246765645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
62.0,0.0,0.0,0.0,0.0,9.0,0.0,162, 50, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 34, 0, 43, 0, 0, 0, 0,0.0,0.0,4.0,0.0,0.0,236535903.0,1013357.0,941001.0,0.0,54428440.0,941001.0,Spawn,460223.0,87.0,233.41813694482792,0.9285977202506126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,1153429.0,1153429.0,0.0,0.0,0.0,1153429.0,Spawn,1126403.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,75575.0,75575.0,0.0,0.0,0.0,75575.0,Spawn,944663.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
11217426.6,1216619.0,229672.0,151.0,0.0,0.0,0.0,643, 100, 0, 0, 0, 0, 0, 146, 339, 0, 57, 0, 73, 28, 1, 0, 0, 0, 0,2.0,0.0,1.0,0.0,0.0,562192969.0,97737463.0,0.0,0.0,399781426.0,1098447.0,Town,680063.0,351.0,5.752072457620472,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,399776.0,399776.0,0.0,0.0,0.0,399776.0,Spawn,864443.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14645.11,0.0,0.0,637.0,0.0,0.0,0.0,167, 6, 0, 0, 0, 0, 9, 0, 60, 0, 88, 0, 0, 44, 0, 0, 0, 1, 3,0.0,0.0,0.0,0.0,0.0,8795792.0,43903.0,0.0,0.0,771813.0,43903.0,Town,810983.0,34.0,200.34603557843428,0.0,0.0,10852.8,0.0,0.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,4.0,0.0,0.0,1257096.0,0.0,0.0,0.0,0.0,317378.0,Spawn,4452203.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10780.09,6594965.0,3312353.0,16.0,27.0,0.0,0.0,8851, 50, 0, 29, 33, 0, 405, 438, 5510, 0, 2041, 205, 321, 1123, 133, 0, 0, 0, 7,76.0,0.0,1.0,1.0,28.0,4250006138.0,1068431667.0,220426942.0,5509994.0,2597380778.0,563829.0,Underworld-A,131160.0,4148.0,3.9777987392805345,0.20630888133344705,0.02499691711914236,31497850.9,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,84992.0,84992.0,0.0,0.0,0.0,84992.0,Spawn,645983.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
11426.62,0.0,0.0,0.0,0.0,0.0,0.0,5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,5.0,0.0,0.0,2576394.0,314412.0,0.0,0.0,0.0,279135.0,Underworld-B,2546783.0,17.0,8.194324644097554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,230792.0,230792.0,0.0,0.0,0.0,230792.0,Spawn,972983.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10836.6,68.0,68.0,714.0,0.0,0.0,0.0,415, 35, 0, 0, 0, 0, 17, 0, 38, 0, 264, 5, 2, 134, 45, 0, 0, 0, 11,2.0,0.0,0.0,0.0,0.0,27985829.0,27985829.0,0.0,0.0,2951684.0,46945.0,Town,820163.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8675.0,0.0,0.0,0.0,0.0,0.0,0.0,21, 7, 0, 0, 0, 0, 1, 0, 0, 0, 12, 0, 0, 6, 1, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,2323939.0,2323939.0,2323939.0,0.0,0.0,876334.0,Town,238860.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,8305.0,8305.0,0.0,0.0,0.0,8305.0,Spawn,724883.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
26139.12,0.0,0.0,513.0,0.0,0.0,0.0,49, 3, 0, 0, 0, 0, 18, 0, 3, 0, 15, 0, 0, 7, 4, 0, 0, 0, 6,4.0,0.0,0.0,0.0,0.0,3821854.0,3821854.0,0.0,0.0,0.0,757336.0,Town,702983.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
463585.92,0.0,0.0,254.0,0.0,0.0,0.0,719, 39, 0, 12, 0, 0, 25, 72, 242, 0, 228, 25, 48, 126, 70, 0, 0, 4, 2,8.0,0.0,0.0,0.0,0.0,76288480.0,335736.0,0.0,0.0,3683341.0,30436.0,Town,707123.0,83.0,227.22758357757286,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21539.1,0.0,0.0,662.0,0.0,0.0,0.0,55, 23, 0, 0, 0, 0, 0, 0, 23, 0, 6, 0, 0, 3, 3, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,4098863.0,0.0,0.0,0.0,0.0,527607.0,Town,11033303.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30792201.33,8262310.0,2513941.0,0.0,0.0,2.0,1.0,6426, 2270, 150, 205, 55, 5, 119, 55, 73, 76, 1528, 54, 54, 791, 1749, 1, 0, 3, 83,0.0,143.0,4.0,1.0,0.0,2378342284.0,1606189236.0,582495524.0,87036113.0,1276533479.0,17638030.0,Spawn,82740.0,941.0,1.4807360370082818,0.36265684699184475,0.14941936789886817,25039998.549999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
41186.42,0.0,0.0,205.0,0.0,23.0,0.0,2226, 78, 59, 0, 0, 0, 114, 0, 1149, 0, 747, 1, 0, 374, 76, 0, 0, 2, 0,11.0,0.0,5.0,0.0,0.0,101264011.0,22992.0,56.0,0.0,9671924.0,56.0,Underworld-A,175920.0,245.0,4404.315022616563,0.0024356297842727907,0.0,37066.89,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67509.65,0.0,0.0,596.0,0.0,0.0,0.0,105, 15, 0, 0, 4, 0, 3, 0, 14, 0, 55, 1, 0, 28, 5, 0, 0, 0, 8,5.0,0.0,0.0,0.0,0.0,15010044.0,124316.0,0.0,0.0,1364086.0,124316.0,Town,646043.0,80.0,120.74104700923453,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,466869.0,466869.0,0.0,0.0,203565.0,466869.0,Spawn,940343.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
53220184.63,23087134.0,8308343.0,32.0,7.0,0.0,0.0,14433, 2116, 155, 345, 165, 12, 613, 721, 4506, 32, 2370, 627, 674, 1498, 1859, 713, 1, 16, 182,143.0,0.0,4.0,0.0,27.0,3932516135.0,1855578436.0,292148913.0,46779840.0,2883264743.0,2647900.0,Underworld-A,84900.0,3054.0,2.1192939402104582,0.15744358057413854,0.1601232724764579,1624356.210000001,0.0,0.0,2.0,7.0,33.0,2.0,0.0,0.0,0.0,0.0,3.0
160147.72,280910.0,0.0,499.0,0.0,49.0,0.0,2117, 260, 0, 55, 2, 0, 254, 0, 818, 61, 411, 0, 0, 205, 245, 0, 0, 0, 11,5.0,0.0,5.0,0.0,6.0,80139421.0,18557769.0,16073181.0,16073181.0,4371560.0,794332.0,Spawn,95160.0,182.0,4.318375824162915,0.8661160185796041,1.0,1587119.33,0.0,0.0,49.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0
50500.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,438327.0,82744.0,0.0,0.0,0.0,82744.0,Spawn,1032323.0,3.0,5.297387121724838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4951.74,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5.0,0.0,0.0,0.0,0.0,918312.0,0.0,0.0,0.0,0.0,918312.0,Spawn,7611983.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20557.26,0.0,0.0,165.0,0.0,0.0,0.0,2526, 215, 116, 1, 40, 0, 200, 148, 356, 0, 962, 141, 144, 551, 289, 0, 0, 0, 58,10.0,0.0,2.0,0.0,0.0,1954274743.0,197253.0,59271.0,0.0,1461877885.0,43310.0,Underworld-B,456803.0,1259.0,9907.45257613319,0.30048212194491336,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
98.76,0.0,0.0,943.0,0.0,0.0,0.0,6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,638803.0,638803.0,638803.0,0.0,0.0,314935.0,Spawn,218940.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30000.0,0.0,0.0,0.0,0.0,0.0,0.0,128, 39, 0, 0, 14, 0, 2, 0, 6, 0, 20, 0, 0, 10, 34, 1, 0, 0, 12,2.0,0.0,0.0,0.0,0.0,6935654.0,6935654.0,0.0,0.0,0.0,494550.0,Town,702803.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3,0.0,0.0,0.0,0.0,0.0,484951.0,484951.0,0.0,0.0,0.0,196627.0,Spawn,882263.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15000.0,0.0,0.0,0.0,0.0,0.0,0.0,5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,596646.0,596646.0,0.0,0.0,0.0,557123.0,Town,1200863.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7545.67,63876.0,63876.0,149.0,51.0,0.0,0.0,1900, 193, 0, 0, 22, 2, 176, 37, 602, 0, 533, 14, 25, 273, 320, 0, 0, 1, 0,9.0,0.0,1.0,0.0,21.0,496420225.0,203665891.0,10920450.0,0.0,272141609.0,182327.0,Underworld-A,192420.0,590.0,2.4374244629897306,0.05361943497941931,0.0,5314.0,0.0,0.0,7.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9152884.42,1136519.0,314000.0,119.0,31.0,0.0,0.0,4398, 638, 0, 98, 130, 0, 350, 407, 714, 0, 1381, 12, 209, 696, 491, 0, 0, 3, 174,9.0,0.0,3.0,0.0,0.0,2988591270.0,681941423.0,136126589.0,10076648.0,1897243619.0,64962.0,Underworld-B,88140.0,2378.0,4.382475047273965,0.1996162491510653,0.07402409826048018,10173690.069999998,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
165342.23,936790.0,637148.0,291.0,26.0,0.0,0.0,220, 17, 0, 0, 1, 0, 13, 12, 127, 0, 25, 0, 6, 12, 13, 1, 0, 0, 11,10.0,0.0,3.0,0.0,28.0,55168914.0,55168914.0,10287145.0,4022525.0,5612120.0,1677444.0,Spawn,86340.0,159.0,1.0,0.1864663313836484,0.391024429032545,778533.89,0.0,0.0,15.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,95591.0,95591.0,0.0,0.0,0.0,95591.0,Spawn,1152803.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
156844.49,0.0,0.0,371.0,23.0,0.0,0.0,83, 0, 0, 0, 0, 0, 5, 10, 37, 0, 11, 0, 5, 5, 0, 0, 0, 0, 20,5.0,0.0,0.0,0.0,7.0,9362136.0,9362136.0,9362136.0,1581467.0,0.0,1581467.0,Town,84180.0,16.0,1.0,1.0,0.16892160079708307,0.0,0.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,102359.0,102359.0,102359.0,0.0,0.0,102359.0,Spawn,251280.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
16363.79,0.0,0.0,858.0,53.0,0.0,0.0,34, 5, 0, 0, 0, 0, 4, 0, 1, 0, 22, 0, 0, 11, 1, 0, 0, 0, 1,2.0,0.0,0.0,0.0,0.0,4403381.0,4403381.0,4403381.0,0.0,223945.0,17240.0,Town,186180.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,502007.0,502007.0,502007.0,0.0,0.0,378092.0,Underworld-A,202620.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,144772.0,136227.0,136227.0,0.0,0.0,136227.0,Spawn,192120.0,2.0,1.062726184970674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7643200.67,386940.0,111920.0,281.0,0.0,0.0,0.0,1747, 132, 0, 0, 4, 0, 177, 0, 151, 0, 1023, 51, 25, 537, 28, 0, 0, 1, 180,11.0,0.0,5.0,0.0,39.0,211880620.0,2462623.0,174688.0,0.0,6265110.0,174688.0,Spawn,567623.0,378.0,86.03859380830927,0.07093574615359315,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
12416257.36,8810557.0,2729722.0,13.0,0.0,0.0,0.0,10875, 482, 230, 56, 25, 0, 73, 1665, 6878, 0, 835, 29, 847, 432, 510, 0, 0, 3, 89,143.0,0.0,2.0,1.0,0.0,1331256337.0,248791880.0,249890.0,0.0,382797913.0,249890.0,Underworld-B,529403.0,3050.0,5.350883384940055,0.0010044138096468422,0.0,12361000.11,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
879.31,0.0,0.0,756.0,0.0,0.0,0.0,26, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,2970656.0,0.0,0.0,0.0,0.0,1980913.0,Spawn,7775603.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4002471.28,0.0,0.0,303.0,0.0,0.0,0.0,26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 12, 0, 0, 0, 0, 0,7.0,0.0,3.0,1.0,0.0,19510482.0,464260.0,464260.0,0.0,900894.0,464260.0,Spawn,193380.0,16.0,42.02490414853746,1.0,0.0,51125.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
58500.0,0.0,0.0,0.0,0.0,0.0,0.0,115, 15, 0, 0, 0, 0, 0, 0, 89, 0, 10, 0, 0, 5, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.0,0.0,9020650.0,9020650.0,0.0,0.0,1381107.0,2498229.0,Town,901043.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,11261.0,11261.0,11261.0,0.0,0.0,11261.0,Spawn,221580.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,3.0,0.0,0.0,448896.0,448896.0,360004.0,0.0,0.0,235367.0,Spawn,181140.0,3.0,1.0,0.8019764043341888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
48433612.18,79291.0,0.0,70.0,0.0,71.0,0.0,8230, 1203, 72, 119, 131, 0, 951, 75, 3576, 0, 1428, 63, 69, 745, 425, 15, 0, 5, 167,40.0,0.0,4.0,1.0,0.0,2634377168.0,69800806.0,2354660.0,79277.0,676640036.0,79277.0,Underworld-B,124860.0,3948.0,37.74135742787841,0.03373399441834526,0.03366813043072036,8802259.189999998,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,30118.0,30118.0,30118.0,0.0,0.0,30118.0,Spawn,186240.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30000.0,0.0,0.0,0.0,0.0,0.0,0.0,6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,582424.0,582424.0,0.0,0.0,0.0,73920.0,Spawn,1070303.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
334.22,96892.0,0.0,236.0,0.0,0.0,0.0,1724, 57, 0, 38, 3, 0, 140, 0, 253, 0, 897, 97, 48, 497, 169, 0, 0, 0, 70,9.0,0.0,0.0,0.0,0.0,672549407.0,4987479.0,55615.0,0.0,465807224.0,55615.0,Town,522443.0,473.0,134.84756667647122,0.01115092414424201,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
63945.2,844873.0,0.0,321.0,0.0,0.0,0.0,4085, 1122, 0, 0, 0, 0, 156, 318, 1177, 0, 1196, 85, 201, 640, 31, 0, 0, 0, 0,17.0,0.0,4.0,0.0,0.0,303219712.0,94097922.0,567277.0,0.0,65900018.0,21104.0,Underworld-B,183660.0,400.0,3.2223847833749186,0.006028581587593401,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,218534.0,218534.0,0.0,0.0,0.0,218534.0,Spawn,1174523.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
28018.0,0.0,0.0,0.0,0.0,0.0,0.0,9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,5.0,0.0,0.0,20699919.0,678236.0,79258.0,0.0,7805837.0,79258.0,Town,169140.0,42.0,30.520230421269293,0.11685902842078569,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,182863.0,0.0,0.0,0.0,0.0,44325.0,Spawn,7147703.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
987442.06,0.0,0.0,192.0,0.0,0.0,0.0,599, 49, 0, 0, 0, 0, 60, 0, 92, 0, 278, 23, 11, 150, 45, 1, 0, 0, 51,10.0,0.0,0.0,0.0,6.0,62371918.0,281707.0,281707.0,281707.0,7703091.0,113253.0,Town,98760.0,49.0,221.4070576875974,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
